O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI%,TSI%,TSI Fit Factor,TSI%,TSI%,Event,Event Time
-10.5733423,0.077156,-10.4961843,-11.1116085,0.5673643,-10.5442619,-11.1690378,1.2815981,-9.8875389,0.6135465,-0.1204979,0.4927565,-4.7091985,-0.8004802,-5.509285,-6.3315821,0.0584174,-6.2728767,57.4399605,57.4399605,57.4399605,99.6025391,57.4399605,57.4399605,,
-10.5647783,0.0758649,-10.4889126,-11.1068068,0.5656476,-10.5411777,-11.1729269,1.2824571,-9.8905706,0.6459328,-0.1314166,0.5142242,-4.6999359,-0.8041261,-5.5036669,-6.3322287,0.0565195,-6.2754216,57.4067764,57.4067764,57.4067764,99.6026917,57.4067764,57.4067764,,
-10.5669699,0.0736551,-10.4933157,-11.1163397,0.5682732,-10.5480833,-11.1775303,1.2852088,-9.8924217,0.6457351,-0.1344643,0.5109788,-4.7112222,-0.8034993,-5.514328,-6.3349962,0.0605554,-6.2741532,57.384388,57.384388,57.384388,99.6019897,57.384388,57.384388,,
-10.55937,0.061642,-10.4977283,-11.1197195,0.5686467,-10.5510921,-11.1808548,1.2848966,-9.8960581,0.6735409,-0.1686572,0.5045915,-4.7199135,-0.8007145,-5.5202346,-6.3387861,0.0589817,-6.2795186,57.3311234,57.3311234,57.3311234,99.6026459,57.3311234,57.3311234,,
-10.5488548,0.0579025,-10.4909525,-11.12815,0.5691759,-10.5589914,-11.1862774,1.2847273,-9.9016495,0.7245154,-0.1801984,0.5440249,-4.7273989,-0.7996761,-5.5266809,-6.3453455,0.061444,-6.2836151,57.2872543,57.2872543,57.2872543,99.6009903,57.2872543,57.2872543,,
-10.5512371,0.053036,-10.4982004,-11.1425409,0.5736271,-10.5689306,-11.1913176,1.2853628,-9.9060535,0.7545632,-0.2110404,0.5432306,-4.7533236,-0.7894728,-5.5424023,-6.3453455,0.061444,-6.2836151,57.2644463,57.2644463,57.2644463,99.6004791,57.2644463,57.2644463,,
-10.5385723,0.0536697,-10.4849024,-11.1369953,0.5758814,-10.5611315,-11.1910257,1.2875261,-9.9035997,0.7542273,-0.2005319,0.5534033,-4.7413845,-0.7890839,-5.5300741,-6.3453455,0.061444,-6.2836151,57.2343369,57.2343369,57.2343369,99.6005859,57.2343369,57.2343369,,
-10.5402985,0.0570403,-10.483259199999999,-11.1360302,0.5756726,-10.5603752,-11.1946192,1.2884533,-9.9062634,0.7434556,-0.1913532,0.5518104,-4.7390208,-0.792558,-5.5311852,-6.3519049,0.0639062,-6.2877121,57.2339859,57.2339859,57.2339859,99.600708,57.2339859,57.2339859,,
-10.5902882,0.0778015,-10.5124865,-11.1431618,0.573092,-10.5700884,-11.2003641,1.2873834,-9.9130802,0.6292557,-0.1335803,0.4953833,-4.7366571,-0.796032,-5.5322957,-6.3548918,0.0611576,-6.2934465,57.375164,57.375164,57.375164,99.6014938,57.375164,57.375164,,
-10.5731926,0.0627188,-10.5104742,-11.1522875,0.5744164,-10.5778885,-11.2082033,1.287637,-9.9206676,0.6976527,-0.1640377,0.533323,-4.7472477,-0.7944177,-5.5412703,-6.3649883,0.0645182,-6.3001838,57.2816353,57.2816353,57.2816353,99.6010132,57.2816353,57.2816353,,
-10.5676508,0.0616807,-10.50597,-11.1532269,0.5762678,-10.5769768,-11.2090969,1.2894659,-9.919733,0.708995,-0.1807087,0.527994,-4.7528028,-0.7922314,-5.5446401,-6.3584304,0.0620559,-6.2960863,57.2595024,57.2595024,57.2595024,99.6007385,57.2595024,57.2595024,,
-10.5856571,0.0638826,-10.5217743,-11.1577473,0.5763944,-10.5813704,-11.2152748,1.2874793,-9.9278955,0.6612237,-0.1672298,0.4937019,-4.7528028,-0.7922314,-5.5446391,-6.3623309,0.0592207,-6.3028231,57.2916946,57.2916946,57.2916946,99.6023254,57.2916946,57.2916946,,
-10.598074,0.0683246,-10.5297489,-11.1592836,0.5752583,-10.5840416,-11.2168646,1.2880771,-9.9288893,0.6409567,-0.1607862,0.4798784,-4.7548122,-0.7952708,-5.5496883,-6.3636427,0.0597132,-6.3036418,57.3216133,57.3216133,57.3216133,99.602417,57.3216133,57.3216133,,
-10.6044722,0.0739759,-10.5304956,-11.1631374,0.5785074,-10.5846472,-11.2202578,1.2909638,-9.9293928,0.6292329,-0.1502157,0.478725,-4.7664676,-0.7881299,-5.554203,-6.365231,0.0620291,-6.3029141,57.3303032,57.3303032,57.3303032,99.6023254,57.3303032,57.3303032,,
-10.6095161,0.0659316,-10.5435848,-11.1783495,0.583715,-10.5946522,-11.2251844,1.2890552,-9.9362297,0.6227635,-0.1706834,0.4517879,-4.7801032,-0.7840395,-5.5637493,-6.3735971,0.0600252,-6.3132854,57.3135262,57.3135262,57.3135262,99.6029282,57.3135262,57.3135262,,
-10.6017647,0.0620665,-10.5396996,-11.1809511,0.5810142,-10.5999546,-11.2283344,1.2895129,-9.938921,0.6456412,-0.1843252,0.4610237,-4.786324,-0.782868,-5.5687981,-6.372807,0.058872,-6.3136477,57.2785835,57.2785835,57.2785835,99.601593,57.2785835,57.2785835,,
-10.6029282,0.0679484,-10.5349798,-11.1808996,0.5792493,-10.6016693,-11.233696,1.29099,-9.9428072,0.645275,-0.1737948,0.471188,-4.7803922,-0.7915868,-5.5715857,-6.3859248,0.0637965,-6.3218412,57.2771111,57.2771111,57.2771111,99.6007767,57.2771111,57.2771111,,
-10.6168547,0.0683534,-10.548502,-11.185647,0.5794634,-10.6062021,-11.2401791,1.2913359,-9.9489422,0.6167042,-0.1684389,0.4479733,-4.7822437,-0.790858,-5.5727086,-6.3859248,0.0637965,-6.3218412,57.2879829,57.2879829,57.2879829,99.6018524,57.2879829,57.2879829,,
-10.6269464,0.0710716,-10.5558758,-11.1849442,0.5798856,-10.6050758,-11.2398777,1.2917649,-9.9482126,0.5931993,-0.1639204,0.4289867,-4.7780285,-0.7950608,-5.5726962,-6.3839397,0.0609016,-6.322751,57.3143082,57.3143082,57.3143082,99.6027069,57.3143082,57.3143082,,
-10.6309605,0.0757191,-10.5552425,-11.18929,0.5836034,-10.6057043,-11.2443237,1.2936124,-9.9508114,0.5896162,-0.1553157,0.4340084,-4.7803922,-0.7915868,-5.5715857,-6.3819547,0.0580066,-6.3236613,57.3164787,57.3164787,57.3164787,99.6027985,57.3164787,57.3164787,,
-10.623312,0.0711618,-10.5521498,-11.1913223,0.5827407,-10.6086006,-11.2470226,1.2937869,-9.9533358,0.6267216,-0.1731781,0.4532514,-4.7896509,-0.7879428,-5.5772009,-6.38588,0.05948,-6.3261127,57.2820854,57.2820854,57.2820854,99.6022034,57.2820854,57.2820854,,
-10.6499863,0.0802992,-10.5696888,-11.1856356,0.5770324,-10.6086197,-11.2506542,1.2918651,-9.9588881,0.5309613,-0.135748,0.3949211,-4.7731433,-0.7982555,-5.5710049,-6.3958101,0.0597828,-6.3357406,57.3555527,57.3555527,57.3555527,99.6040192,57.3555527,57.3555527,,
-10.6378479,0.0804187,-10.5574293,-11.1877346,0.5801157,-10.6076355,-11.2559586,1.2942758,-9.9617825,0.5585868,-0.1397147,0.41858,-4.7706218,-0.7979761,-5.5682049,-6.3948941,0.0598669,-6.3347402,57.309948,57.309948,57.309948,99.6033859,57.309948,57.309948,,
-10.6285744,0.0713872,-10.557188,-11.2000914,0.5871531,-10.6129551,-11.2584572,1.2974161,-9.9611416,0.586935,-0.164728,0.4219149,-4.7982435,-0.7832838,-5.5811338,-6.4029093,0.0658727,-6.3367491,57.2514343,57.2514343,57.2514343,99.6027832,57.2514343,57.2514343,,
-10.6298332,0.0669684,-10.5628643,-11.204073,0.5826357,-10.6214552,-11.2666845,1.2974066,-9.9693775,0.6108057,-0.1797839,0.4307297,-4.7929983,-0.7929872,-5.5855918,-6.4128428,0.0661768,-6.3463788,57.2214546,57.2214546,57.2214546,99.6022644,57.2214546,57.2214546,,
-10.6323404,0.0668865,-10.5654545,-11.2076855,0.5811905,-10.6265125,-11.2717171,1.2985758,-9.9732399,0.6111805,-0.1736808,0.4372075,-4.7876616,-0.8008307,-5.5880995,-6.417285,0.0669882,-6.3500099,57.2093124,57.2093124,57.2093124,99.6017075,57.2093124,57.2093124,,
-10.6256046,0.0682722,-10.5573339,-11.2062693,0.5836813,-10.6226044,-11.2702694,1.2973201,-9.9730492,0.636562,-0.1809727,0.4552971,-4.7947731,-0.7903783,-5.5847573,-6.4120522,0.0650236,-6.3467417,57.207386,57.207386,57.207386,99.60186,57.207386,57.207386,,
-10.6454029,0.0727181,-10.5726862,-11.2124424,0.5826258,-10.6298351,-11.2755861,1.2963301,-9.9793568,0.5907158,-0.170285,0.4201385,-4.8059626,-0.7878821,-5.593451,-6.4175363,0.0645137,-6.352736,57.2477722,57.2477722,57.2477722,99.6023712,57.2477722,57.2477722,,
-10.6336632,0.0650822,-10.5685816,-11.220458,0.5837878,-10.6366873,-11.2816334,1.2969346,-9.9848013,0.6513122,-0.1926608,0.4583593,-4.8281832,-0.7791364,-5.6069255,-6.4264498,0.066147,-6.3600154,57.1872368,57.1872368,57.1872368,99.6013641,57.1872368,57.1872368,,
-10.636282,0.0601558,-10.5761271,-11.2260113,0.5876193,-10.6384087,-11.2841549,1.2976975,-9.986558,0.6382526,-0.2034419,0.4345184,-4.8115168,-0.7856957,-5.5968199,-6.4264498,0.066147,-6.3600154,57.1707993,57.1707993,57.1707993,99.6023636,57.1707993,57.1707993,,
-10.6454535,0.0702988,-10.5751553,-11.2255106,0.5854297,-10.6400976,-11.2913351,1.3002762,-9.9911594,0.6305093,-0.1787377,0.4514794,-4.8097386,-0.7883114,-5.5976553,-6.4264498,0.066147,-6.3600154,57.1877365,57.1877365,57.1877365,99.601799,57.1877365,57.1877365,,
-10.6609468,0.0784575,-10.58249,-11.2165642,0.577823,-10.6387606,-11.2956038,1.2994933,-9.996212,0.5809314,-0.1458888,0.4347506,-4.790772,-0.8002449,-5.5906234,-6.4356079,0.0695849,-6.3657351,57.2310486,57.2310486,57.2310486,99.6026459,57.2310486,57.2310486,,
-10.6644201,0.0823187,-10.5821018,-11.2162571,0.577613,-10.6386614,-11.2979107,1.3001215,-9.9978886,0.5699478,-0.1397596,0.429896,-4.7817307,-0.8095495,-5.5908856,-6.4395323,0.0710583,-6.368187,57.2397537,57.2397537,57.2397537,99.6026459,57.2397537,57.2397537,,
-10.6524391,0.0738791,-10.5785608,-11.2336626,0.5853382,-10.6483412,-11.3038368,1.3024021,-10.0015354,0.6146092,-0.1687055,0.4456116,-4.8142519,-0.7916424,-5.6054997,-6.4355631,0.0652684,-6.370007,57.1713371,57.1713371,57.1713371,99.6012726,57.1713371,57.1713371,,
-10.6556234,0.0718923,-10.5837317,-11.2366352,0.584416,-10.652236,-11.305624,1.3019302,-10.0037937,0.6202735,-0.1770385,0.4429428,-4.8241034,-0.7871264,-5.6108356,-6.4379449,0.0687424,-6.3689146,57.1695862,57.1695862,57.1695862,99.6012115,57.1695862,57.1695862,,
-10.6526289,0.067486,-10.5851421,-11.2406187,0.5852048,-10.6554317,-11.308054,1.3017149,-10.0064392,0.6249994,-0.1839847,0.4407224,-4.8241034,-0.7871264,-5.6108356,-6.4400468,0.0703915,-6.3693681,57.146801,57.146801,57.146801,99.6011658,57.146801,57.146801,,
-10.6455965,0.0575678,-10.588028,-11.2448225,0.5848668,-10.6599731,-11.3142462,1.3023678,-10.0119772,0.6598189,-0.2051641,0.4543626,-4.829658,-0.7849401,-5.6142035,-6.4486456,0.0701798,-6.3781781,57.0892334,57.0892334,57.0892334,99.601387,57.0892334,57.0892334,,
-10.6477451,0.0586472,-10.589098,-11.2577038,0.5917557,-10.665966,-11.3124895,1.3013451,-10.0112448,0.6645448,-0.2121103,0.4521422,-4.8426204,-0.7798384,-5.6220636,-6.4486456,0.0701798,-6.3781781,57.1042595,57.1042595,57.1042595,99.6005402,57.1042595,57.1042595,,
-10.6509781,0.0621458,-10.5888319,-11.2573023,0.5899519,-10.6673679,-11.3175831,1.3027809,-10.0149031,0.6690889,-0.2054664,0.4633303,-4.8426204,-0.7798384,-5.6220636,-6.4486456,0.0701798,-6.3781781,57.1016312,57.1016312,57.1016312,99.6003113,57.1016312,57.1016312,,
-10.6544428,0.0609749,-10.5934668,-11.2627268,0.5894882,-10.673254,-11.3242817,1.3036329,-10.02075,0.6547114,-0.2043183,0.4501008,-4.8378749,-0.7868133,-5.6242938,-6.4564948,0.0731266,-6.3830805,57.0853462,57.0853462,57.0853462,99.6001129,57.0853462,57.0853462,,
-10.6688719,0.0671688,-10.6017046,-11.25702,0.5856829,-10.6713543,-11.3264294,1.3042018,-10.0223284,0.6229388,-0.1842641,0.4383825,-4.8237267,-0.7936586,-5.6169906,-6.4601464,0.0727849,-6.3870745,57.1225052,57.1225052,57.1225052,99.6010895,57.1225052,57.1225052,,
-10.6890049,0.0763307,-10.6126757,-11.2594929,0.5847402,-10.6747694,-11.3301325,1.3036181,-10.0266132,0.5689675,-0.1549726,0.4137028,-4.8238845,-0.7974121,-5.6209021,-6.4577751,0.0693254,-6.3881617,57.1784439,57.1784439,57.1784439,99.6015778,57.1784439,57.1784439,,
-10.6770563,0.0737749,-10.603282,-11.2615395,0.5829366,-10.6786213,-11.3357735,1.3032982,-10.0325747,0.5992727,-0.1661631,0.4328175,-4.8289189,-0.7979747,-5.6264992,-6.4708567,0.0742368,-6.3963327,57.1345596,57.1345596,57.1345596,99.6003876,57.1345596,57.1345596,,
-10.6793623,0.0667362,-10.612628,-11.2747049,0.588551,-10.6861696,-11.3409309,1.3067187,-10.0343122,0.6143888,-0.1883886,0.4257079,-4.851613,-0.7864987,-5.6377172,-6.4708567,0.0742368,-6.3963327,57.0963326,57.0963326,57.0963326,99.6003876,57.0963326,57.0963326,,
-10.6701851,0.0649247,-10.6052608,-11.2733278,0.5874892,-10.6858568,-11.343667,1.3064364,-10.0373297,0.6340854,-0.1873399,0.4464534,-4.8522043,-0.7856301,-5.6374397,-6.4676948,0.0696243,-6.3977842,57.0672226,57.0672226,57.0672226,99.6000214,57.0672226,57.0672226,,
-10.7025967,0.075463,-10.6271343,-11.2737951,0.5857682,-10.6880455,-11.3457355,1.3051803,-10.0406551,0.5752022,-0.1707979,0.404112,-4.8492498,-0.7899727,-5.6388283,-6.4669046,0.0684711,-6.3981466,57.1577225,57.1577225,57.1577225,99.6017456,57.1577225,57.1577225,,
-10.6893063,0.0692567,-10.6200504,-11.2830534,0.589758,-10.6933126,-11.3487225,1.3059449,-10.0428772,0.6162791,-0.1911671,0.4248198,-4.8492498,-0.7899727,-5.6388283,-6.4747543,0.0714179,-6.4030495,57.1050529,57.1050529,57.1050529,99.6005478,57.1050529,57.1050529,,
-10.687645,0.0680688,-10.6195765,-11.2839489,0.5888978,-10.6950684,-11.3544483,1.306432,-10.0481167,0.6124984,-0.1856101,0.4265961,-4.8492498,-0.7899727,-5.6388283,-6.4799871,0.0733825,-6.4063177,57.0822372,57.0822372,57.0822372,99.6006546,57.0822372,57.0822372,,
-10.6972628,0.0721943,-10.6250677,-11.2853785,0.5864283,-10.698967,-11.3604727,1.3068428,-10.05373,0.6128938,-0.1795147,0.433087,-4.8450975,-0.7960757,-5.64078,-6.4897776,0.0749077,-6.4145813,57.0949936,57.0949936,57.0949936,99.6006622,57.0949936,57.0949936,,
-10.7080355,0.0697142,-10.6383209,-11.2916336,0.585512,-10.7061396,-11.3635921,1.3057506,-10.0579414,0.5780377,-0.1749657,0.4027799,-4.8599834,-0.7921321,-5.651721,-6.4902906,0.0742409,-6.4157629,57.1057816,57.1057816,57.1057816,99.6009903,57.1057816,57.1057816,,
-10.7061844,0.0707512,-10.6354332,-11.2888393,0.5850194,-10.7038393,-11.3655033,1.308368,-10.0572348,0.5670682,-0.1688347,0.3979414,-4.8470216,-0.7972337,-5.6438618,-6.4930696,0.0782938,-6.4144888,57.0909805,57.0909805,57.0909805,99.6009521,57.0909805,57.0909805,,
-10.6968489,0.0711764,-10.6256704,-11.2928982,0.5883492,-10.7045679,-11.3672323,1.3088391,-10.0584946,0.6066364,-0.1803248,0.4260194,-4.8599114,-0.7902452,-5.6497622,-6.4902916,0.0742409,-6.4157629,57.0673332,57.0673332,57.0673332,99.6001053,57.0673332,57.0673332,,
-10.7071657,0.065523,-10.6416426,-11.3058701,0.5881597,-10.7177286,-11.3727493,1.3047794,-10.0680714,0.6177579,-0.2000171,0.4174484,-4.8711724,-0.789636,-5.6604147,-6.4971938,0.0729736,-6.4239335,57.0728836,57.0728836,57.0728836,99.6002579,57.0728836,57.0728836,,
-10.7036076,0.0632055,-10.6404018,-11.3121624,0.5880273,-10.7241535,-11.3779202,1.3060025,-10.0720167,0.6314216,-0.196755,0.4343743,-4.8707395,-0.7942579,-5.6646037,-6.5006013,0.075109,-6.4252052,57.0423355,57.0423355,57.0423355,99.5991669,57.0423355,57.0423355,,
-10.6961966,0.0618992,-10.6342983,-11.30898,0.5891198,-10.7198772,-11.3825092,1.311839,-10.0707693,0.6475226,-0.2037442,0.4434861,-4.8707395,-0.7942579,-5.6646042,-6.5017867,0.0768387,-6.4246621,56.9926453,56.9926453,56.9926453,99.5992355,56.9926453,56.9926453,,
-10.7151852,0.0664797,-10.6487055,-11.309103,0.5801532,-10.7289667,-11.3908796,1.3078306,-10.083149,0.617422,-0.1895087,0.4276211,-4.8696971,-0.7997752,-5.6690784,-6.514174,0.0750661,-6.4388199,57.0340958,57.0340958,57.0340958,99.5994873,57.0340958,57.0340958,,
-10.7156286,0.0604715,-10.6551571,-11.3193827,0.5854117,-10.7339878,-11.3925648,1.307389,-10.0852757,0.6018741,-0.1900088,0.4115729,-4.8849993,-0.7911991,-5.6758051,-6.5128646,0.0745749,-6.4380026,57.0167618,57.0167618,57.0167618,99.5998688,57.0167618,57.0167618,,
-10.689743,0.0582289,-10.6315145,-11.3188515,0.5891873,-10.729681,-11.3908825,1.3078259,-10.0831547,0.6865273,-0.2077447,0.4784904,-4.8803515,-0.7841152,-5.6640735,-6.5113115,0.0765609,-6.4344645,56.9621048,56.9621048,56.9621048,99.5984192,56.9621048,56.9621048,,
-10.7066832,0.0618983,-10.6447849,-11.3224354,0.5855745,-10.7368813,-11.3977823,1.3071418,-10.0907393,0.6492311,-0.1929325,0.4560064,-4.8879628,-0.786843,-5.6744127,-6.5173082,0.0753863,-6.4416337,56.9897842,56.9897842,56.9897842,99.5987091,56.9897842,56.9897842,,
-10.7294445,0.0682898,-10.6611547,-11.3203001,0.5819615,-10.7383556,-11.4028578,1.3087515,-10.0942078,0.5994202,-0.1797406,0.4193873,-4.8715444,-0.7990483,-5.6701984,-6.520442,0.0757066,-6.4444475,57.0330734,57.0330734,57.0330734,99.5999603,57.0330734,57.0330734,,
-10.7339649,0.0686721,-10.6652927,-11.330492,0.5868388,-10.7436705,-11.4044905,1.309603,-10.094986,0.5982772,-0.1813991,0.4165859,-4.8991151,-0.7843666,-5.6830873,-6.520442,0.0757066,-6.4444475,57.0359993,57.0359993,57.0359993,99.5995789,57.0359993,57.0359993,,
-10.7241449,0.0613278,-10.6628151,-11.3340282,0.5877113,-10.746335,-11.4063959,1.3096602,-10.096838,0.6217395,-0.2025312,0.418916,-4.8968816,-0.7916247,-5.6881118,-6.5282707,0.0786455,-6.449338,56.9924545,56.9924545,56.9924545,99.5992584,56.9924545,56.9924545,,
-10.7415972,0.0694878,-10.6721077,-11.3312693,0.5834198,-10.7478666,-11.4121332,1.3106807,-10.1015539,0.5755749,-0.1813379,0.3939447,-4.8822545999999996,-0.8011975,-5.6830573,-6.5326996,0.0794516,-6.45296,57.0298882,57.0298882,57.0298882,99.5998001,57.0298882,57.0298882,,
-10.7730236,0.0786622,-10.6943617,-11.34161,0.5873166,-10.7543106,-11.4160576,1.310966,-10.1051903,0.4909052,-0.1500729,0.3405401,-4.8980637,-0.7898875,-5.6875563,-6.5326986,0.0794516,-6.45296,57.1050186,57.1050186,57.1050186,99.6010284,57.1050186,57.1050186,,
-10.7578907,0.0722133,-10.6856766,-11.3424883,0.5874025,-10.7551022,-11.4181976,1.3113545,-10.1069431,0.540765,-0.1767809,0.3636918,-4.9042697,-0.7887168,-5.6925917,-6.5377817,0.0783625,-6.4591317,57.051445,57.051445,57.051445,99.6003571,57.051445,57.051445,,
-10.7447233,0.0611816,-10.6835423,-11.3564558,0.5949792,-10.7614956,-11.4213095,1.3114499,-10.1099586,0.5840237,-0.2104101,0.3733214,-4.9239683,-0.7796918,-5.7032661,-6.536746,0.0796865,-6.4567719,56.9885559,56.9885559,56.9885559,99.5999451,56.9885559,56.9885559,,
-10.7483692,0.057809,-10.6905575,-11.3571873,0.5929283,-10.7642784,-11.4264717,1.3116627,-10.1149092,0.5617312,-0.2042516,0.3571872,-4.9192414,-0.7866398,-5.7054877,-6.5426188,0.0797504,-6.4625807,56.9731331,56.9731331,56.9731331,99.6005859,56.9731331,56.9731331,,
-10.7549572,0.0658183,-10.6891384,-11.3504429,0.5875882,-10.7628727,-11.4270191,1.3112634,-10.1158543,0.5494527,-0.1862196,0.3629408,-4.9162869,-0.7909824,-5.7068758,-6.5452285,0.0807301,-6.4642115,57.006691,57.006691,57.006691,99.6002274,57.006691,57.006691,,
-10.772646,0.0702054,-10.7024403,-11.3621235,0.5901064,-10.7720346,-11.4346037,1.3122705,-10.1224308,0.5111033,-0.173099,0.3377119,-4.9250059,-0.7900947,-5.7147059,-6.5556669,0.0846486,-6.4707308,57.03022,57.03022,57.03022,99.600296,57.03022,57.03022,,
-10.7789793,0.0741167,-10.7048626,-11.3643742,0.5922049,-10.7721863,-11.436595,1.3115937,-10.1251011,0.5245356,-0.1728579,0.3513854,-4.9180593,-0.7883769,-5.7060428,-6.5516968,0.0788587,-6.4725504,57.0499802,57.0499802,57.0499802,99.6008453,57.0499802,57.0499802,,
-10.7739763,0.0688378,-10.7051392,-11.3635292,0.5864151,-10.7771311,-11.4392958,1.3107678,-10.1286297,0.5402103,-0.1859275,0.3539905,-4.9139233,-0.7944564,-5.7079864,-6.5543137,0.079841,-6.4741845,57.0222588,57.0222588,57.0222588,99.5999908,57.0222588,57.0222588,,
-10.7946615,0.0780491,-10.7166119,-11.3664484,0.5844458,-10.7820196,-11.4463329,1.3116719,-10.1347637,0.4769029,-0.1428148,0.3337958,-4.9121504,-0.7970619,-5.7088194,-6.5647802,0.08377,-6.4807215,57.0658569,57.0658569,57.0658569,99.600296,57.0658569,57.0658569,,
-10.7889128,0.069189,-10.7197247,-11.37568,0.5853072,-10.7903891,-11.4500122,1.3119229,-10.1381893,0.5269803,-0.1664967,0.3601912,-4.9286256,-0.7867622,-5.7149935,-6.5647802,0.08377,-6.4807215,57.0213509,57.0213509,57.0213509,99.5995102,57.0213509,57.0213509,,
-10.7693262,0.0549432,-10.7143841,-11.3871822,0.5885351,-10.798665,-11.4529657,1.3109536,-10.1421118,0.587639,-0.2024007,0.3849459,-4.9484248,-0.7815127,-5.7295446,-6.5647802,0.08377,-6.4807215,56.9413681,56.9413681,56.9413681,99.5983124,56.9413681,56.9413681,,
-10.7717571,0.0526875,-10.7190695,-11.3886395,0.5865963,-10.8020611,-11.4573231,1.3113421,-10.14608,0.5830818,-0.2090256,0.373764,-4.94909,-0.7825228,-5.7312198,-6.5688133,0.0839996,-6.4845252,56.9278564,56.9278564,56.9278564,99.5984192,56.9278564,56.9278564,,
-10.782527,0.0589567,-10.7235699,-11.3884373,0.5858241,-10.8026304,-11.4626503,1.3133423,-10.1494083,0.5690925,-0.2017866,0.3670137,-4.9479036,-0.7842666,-5.7317767,-6.5750604,0.0846323,-6.4901404,56.9448738,56.9448738,56.9448738,99.598793,56.9448738,56.9448738,,
-10.7905169,0.0557444,-10.7347727,-11.3986225,0.5859413,-10.8126993,-11.4653149,1.3119586,-10.1534557,0.551717,-0.1995171,0.3519075,-4.9542403,-0.7868797,-5.7407274,-6.576642,0.0869385,-6.4894156,56.9504166,56.9504166,56.9504166,99.5983505,56.9504166,56.9504166,,
-10.79529,0.0527814,-10.7425089,-11.4067974,0.5881191,-10.818697,-11.4663467,1.3107347,-10.1557121,0.5490778,-0.2089308,0.3398548,-4.9653225,-0.782518,-5.747448,-6.579093,0.0848618,-6.4939437,56.9538498,56.9538498,56.9538498,99.598381,56.9538498,56.9538498,,
-10.7984352,0.0540857,-10.7443495,-11.4079342,0.5878819,-10.8200703,-11.4680271,1.3101186,-10.1580076,0.5468058,-0.2122527,0.3342607,-4.9800987,-0.7767024,-5.7564077,-6.5856171,0.0873109,-6.4980187,56.9611893,56.9611893,56.9611893,99.5984879,56.9611893,56.9611893,,
-10.8122492,0.0590436,-10.7532053,-11.4117451,0.5910998,-10.8206625,-11.4724646,1.3128531,-10.1597118,0.4953642,-0.1932575,0.3018144,-4.9789171,-0.7784394,-5.7569628,-6.5843124,0.0868211,-6.4972038,56.9807816,56.9807816,56.9807816,99.5994034,56.9807816,56.9807816,,
-10.8046598,0.0503791,-10.754282,-11.4172649,0.5924926,-10.824789,-11.4779148,1.3126436,-10.1653719,0.5276608,-0.2207511,0.3066174,-4.9938421,-0.776381,-5.7698298,-6.5829687,0.0820351,-6.5006456,56.9300232,56.9300232,56.9300232,99.5996323,56.9300232,56.9300232,,
-10.795435,0.0492598,-10.7461729,-11.4157619,0.5914766,-10.8243036,-11.4795322,1.3131316,-10.166501,0.5535967,-0.2189034,0.334401,-4.9747062,-0.7826404,-5.7569532,-6.5907974,0.0849739,-6.5055361,56.902832,56.902832,56.902832,99.5989685,56.902832,56.902832,,
-10.809638,0.0547906,-10.7548466,-11.4196749,0.5895634,-10.8301277,-11.4813328,1.3132143,-10.1682196,0.5263592,-0.2088457,0.3172212,-4.9945073,-0.777391,-5.7715044,-6.5842733,0.0825249,-6.5014601,56.9404526,56.9404526,56.9404526,99.5984573,56.9404526,56.9404526,,
-10.8034,0.0497707,-10.7536297,-11.4255676,0.5905842,-10.835,-11.4854956,1.3143612,-10.1712341,0.5431874,-0.2202573,0.3226378,-5.001895,-0.7744832,-5.7759852,-6.5947113,0.0864434,-6.5079813,56.9004822,56.9004822,56.9004822,99.5977783,56.9004822,56.9004822,,
