t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e,SV e,CO e,CI e
923.0,41.96,2.186,91.72,2121,2370.1500331,3166.5312122,1.34,378.7,93.0,37.5,28.0,38.29,10.9,17.32,4.25,16.33,5.5,20.65,0.1,124,31,117,39,217,3.51,76,EXERCISE,18.1,53,651,764,18327,763.6,12.73,101,296.1,0,0,18327,0,0.0,100.0,1.34,0,0.65,0.78,1.43,0.45,0.22,1.962,2,0,0,,113,30.3,217,3.36,40.99,125.2,14.4,8.7
924.0,38.96,2.2,85.714,2206,2281.559437,3029.0210005,1.33,379.7,95.1,36.4,27.4,36.86,10.5,17.26,4.32,16.27,5.56,20.68,0.07,124,31,117,40,218,3.52,75,EXERCISE,18.1,53,651,764,17611,733.8,12.23,101,284.5,0,0,17611,0,0.0,100.0,1.33,0,0.73,0.81,1.54,0.47,0.22,1.933,1,0,0,,109,34.8,217,3.01,41.37,123.6,14.2,8.6
926.0,32.61,2.57,83.804,2431,2351.0934644,3116.1345647,1.33,438.6,116.8,34.7,26.2,37.98,10.9,17.07,4.54,16.03,5.73,20.67,0.07,122,33,115,41,218,3.52,73,EXERCISE,18.1,53,651,764,18140,755.8,12.6,102,293.0,0,0,18140,0,0.0,100.0,1.33,0,0.79,1.05,1.84,0.43,0.21,1.923,2,0,0,,112,36.3,218,3.25,42.47,124.9,14.4,8.7
928.0,38.46,2.28,87.692,2579,2213.5764934,2971.6158372,1.34,397.1,94.8,38.4,28.6,35.76,10.2,17.42,4.16,16.44,5.42,20.67,0.08,125,30,118,39,218,3.52,73,EXERCISE,18.1,53,651,764,17138,714.1,11.9,102,276.9,0,0,17138,0,0.0,100.0,1.34,0,0.78,0.78,1.56,0.5,0.23,1.943,2,0,0,,106,33.3,218,2.92,40.47,122.2,14.1,8.5
929.0,44.44,2.075,92.222,2194,2278.9969006,3063.0128172,1.34,363.0,84.8,39.1,29.1,36.82,10.5,17.49,4.09,16.53,5.31,20.68,0.09,125,29,119,38,219,3.54,74,EXERCISE,18.1,53,651,764,17651,735.4,12.26,102,285.1,0,0,17651,0,0.0,100.0,1.34,0,0.63,0.72,1.35,0.47,0.23,1.965,1,0,0,,109,29.9,219,3.29,39.76,123.5,14.2,8.6
931.0,41.67,2.173,90.542,2179,2251.2871699,3059.5012589,1.36,379.3,90.1,38.9,28.6,36.37,10.4,17.46,4.15,16.42,5.41,20.67,0.08,125,30,118,39,219,3.54,76,EXERCISE,18.1,53,651,764,17489,728.7,12.15,103,282.5,0,0,17489,0,0.0,100.0,1.36,0,0.64,0.8,1.44,0.44,0.23,1.957,2,0,0,,107,31.2,219,3.4,40.41,123.0,14.1,8.5
932.0,41.1,2.081,85.521,2211,2208.7449515,2927.6491793,1.33,361.1,87.6,37.4,28.2,35.68,10.2,17.35,4.21,16.37,5.45,20.67,0.09,124,30,117,39,220,3.55,76,EXERCISE,18.1,53,651,764,17042,710.1,11.83,103,275.3,0,0,17042,0,0.0,100.0,1.33,0,0.65,0.81,1.46,0.45,0.22,1.932,1,0,0,,105,35.0,219,3.2,40.66,122.1,14.0,8.5
933.0,42.25,2.266,95.746,2212,2356.4689568,3121.9394942,1.32,396.3,91.4,39.4,29.7,38.07,10.9,17.49,4.03,16.49,5.33,20.65,0.11,125,29,118,38,220,3.55,74,EXERCISE,18.1,53,651,764,18179,757.5,12.62,103,293.7,0,0,18179,0,0.0,100.0,1.32,0,0.65,0.77,1.42,0.46,0.24,1.981,1,0,0,,112,27.2,220,3.49,39.89,,,
935.0,42.86,2.258,96.771,2347,2227.5630728,3067.2232449,1.38,398.4,88.6,42.1,30.6,35.99,10.3,17.64,3.92,16.67,5.22,20.63,0.11,127,28,120,37,221,3.57,75,EXERCISE,18.1,53,651,764,17368,723.7,12.06,103,280.6,0,0,17368,0,0.0,100.0,1.38,0,0.67,0.73,1.4,0.48,0.25,1.986,2,0,0,,106,26.4,221,3.37,39.18,,,
936.0,40.27,2.374,95.597,2345,2366.3503215,3220.1722206,1.36,414.7,98.6,39.2,28.8,38.23,10.9,17.47,4.15,16.53,5.35,20.67,0.1,125,30,119,38,222,3.59,74,EXERCISE,18.1,53,651,764,18390,766.3,12.77,104,297.1,0,0,18390,0,0.0,100.0,1.36,0,0.66,0.83,1.49,0.44,0.23,1.98,1,0,0,,113,27.3,221,3.6,40.02,,,
938.0,46.15,2.142,98.862,2269,2335.8473484,3140.1543909,1.34,377.5,83.8,40.9,30.5,37.74,10.8,17.62,3.91,16.67,5.21,20.67,0.09,126,28,120,37,222,3.59,76,EXERCISE,18.1,53,651,764,18092,753.8,12.56,104,292.3,0,0,18092,0,0.0,100.0,1.34,0,0.62,0.68,1.3,0.48,0.25,1.995,2,0,0,,112,24.8,222,3.45,39.12,,,
939.0,39.74,2.107,83.722,2212,2031.3007054,2751.4971288,1.35,367.6,87.1,39.8,29.4,32.82,9.4,17.45,4.13,16.5,5.36,20.58,0.18,125,30,118,38,223,3.6,73,EXERCISE,18.1,53,651,764,15766,656.9,10.95,104,254.7,0,0,15766,0,0.0,100.0,1.35,0,0.67,0.84,1.51,0.44,0.23,1.923,1,0,0,,97,36.3,222,3.14,40.08,,,
941.0,45.45,2.007,91.227,2123,2256.2358845,2987.6396676,1.32,350.9,81.1,39.0,29.5,36.45,10.4,17.48,4.04,16.5,5.3,20.66,0.1,125,29,118,38,223,3.6,71,EXERCISE,18.1,53,651,764,17403,725.1,12.09,105,281.2,0,0,17403,0,0.0,100.0,1.32,0,0.65,0.67,1.32,0.49,0.24,1.96,2,0,0,,108,30.6,223,3.09,39.7,,,
942.0,50.0,1.922,96.1,2073,2279.3866148,3044.4029073,1.34,338.6,75.0,40.6,30.4,36.82,10.5,17.62,3.9,16.65,5.16,20.67,0.09,126,28,119,37,223,3.6,72,EXERCISE,18.1,53,651,764,17623,734.3,12.24,105,284.7,0,0,17623,0,0.0,100.0,1.34,0,0.61,0.59,1.2,0.51,0.24,1.983,1,0,0,,109,26.9,223,3.15,38.79,,,
943.0,44.44,2.076,92.267,2012,2302.238446,3081.234983,1.34,362.4,85.5,38.7,28.9,37.19,10.6,17.46,4.12,16.41,5.39,20.67,0.1,125,30,118,39,224,3.62,74,EXERCISE,18.1,53,651,764,17810,742.1,12.37,105,287.7,0,0,17810,0,0.0,100.0,1.34,0,0.59,0.76,1.35,0.44,0.23,1.965,1,0,0,,110,29.9,224,3.52,40.28,,,
944.0,48.39,1.924,93.097,2073,2258.0087849,3057.9692132,1.35,337.6,77.4,39.7,29.3,36.48,10.4,17.55,4.02,16.55,5.27,20.68,0.07,126,29,119,38,224,3.62,75,EXERCISE,18.1,53,651,764,17525,730.2,12.17,105,283.1,0,0,17525,0,0.0,100.0,1.35,0,0.62,0.62,1.24,0.5,0.23,1.969,1,0,0,,108,29.2,224,3.1,39.5,,,
946.0,46.51,2.128,98.977,2044,2465.5987938,3281.3295542,1.33,371.9,86.6,38.8,29.2,39.83,11.4,17.48,4.07,16.47,5.34,20.68,0.08,125,29,118,38,224,3.62,76,EXERCISE,18.1,53,651,764,19044,793.5,13.23,106,307.7,0,0,19044,0,0.0,100.0,1.33,0,0.61,0.68,1.29,0.47,0.24,1.996,2,0,0,,118,24.7,224,3.49,39.95,,,
947.0,41.96,2.21,92.727,2197,2421.0825903,3195.5240993,1.32,383.2,93.2,37.1,28.1,39.11,11.2,17.34,4.22,16.32,5.5,20.69,0.07,124,30,117,39,225,3.63,76,EXERCISE,18.1,53,651,764,18659,777.4,12.96,106,301.4,0,0,18659,0,0.0,100.0,1.32,0,0.68,0.75,1.43,0.48,0.23,1.967,1,0,0,,116,29.5,224,3.25,40.99,,,
948.0,41.67,2.279,94.958,2316,2421.7372699,3198.4721252,1.32,396.7,94.2,38.0,28.8,39.12,11.2,17.41,4.13,16.45,5.36,20.68,0.08,125,30,118,38,226,3.65,75,EXERCISE,18.1,53,651,764,18667,777.8,12.96,106,301.6,0,0,18667,0,0.0,100.0,1.32,0,0.65,0.79,1.44,0.45,0.23,1.978,1,0,0,,116,27.8,225,3.51,40.08,,,
950.0,44.78,2.128,95.284,2167,2401.0084167,3181.6067551,1.33,371.4,87.0,38.4,29.0,38.79,11.1,17.45,4.09,16.45,5.33,20.69,0.07,125,29,118,38,226,3.65,75,EXERCISE,18.1,53,651,764,18524,771.8,12.86,107,299.3,0,0,18524,0,0.0,100.0,1.33,0,0.64,0.7,1.34,0.48,0.23,1.979,2,0,0,,115,27.6,226,3.32,39.89,,,
951.0,41.67,2.198,91.583,2288,2281.9471061,3033.9214631,1.33,383.7,89.6,38.9,29.2,36.87,10.5,17.46,4.08,16.48,5.33,20.66,0.09,125,29,118,38,227,3.67,75,EXERCISE,18.1,53,651,764,17621,734.2,12.24,107,284.7,0,0,17621,0,0.0,100.0,1.33,0,0.69,0.75,1.44,0.48,0.24,1.962,1,0,0,,109,30.4,226,3.19,39.89,,,
953.0,42.55,1.943,82.681,2142,2120.5846119,2791.311355,1.32,338.1,80.3,37.6,28.6,34.26,9.8,17.4,4.13,16.4,5.39,20.69,0.07,125,30,118,39,227,3.67,75,EXERCISE,18.1,53,651,764,16331,680.4,11.34,107,263.8,0,0,16331,0,0.0,100.0,1.32,0,0.68,0.73,1.41,0.48,0.23,1.917,2,0,0,,101,37.1,227,2.86,40.28,,,
954.0,45.11,2.129,96.045,2120,2430.3979891,3197.5859849,1.32,371.2,87.0,38.2,29.0,39.26,11.2,17.44,4.09,16.42,5.38,20.68,0.08,125,29,118,39,227,3.67,73,EXERCISE,18.1,53,651,764,18714,779.8,13.0,107,302.3,0,0,18714,0,0.0,100.0,1.32,0,0.62,0.71,1.33,0.47,0.24,1.982,1,0,0,,116,27.0,227,3.43,40.21,,,
955.0,49.18,2.056,101.115,2177,2408.613433,3242.8268734,1.35,361.4,81.4,40.6,30.1,38.91,11.1,17.58,3.96,16.62,5.14,20.65,0.1,126,28,119,37,228,3.68,70,EXERCISE,18.1,53,651,764,18663,777.6,12.96,108,301.5,0,0,18663,0,0.0,100.0,1.35,0,0.61,0.61,1.22,0.5,0.23,2.005,1,0,0,,115,23.1,227,3.37,38.66,,,
957.0,41.38,2.005,82.966,2092,2173.7149362,2939.9158554,1.35,346.4,87.3,36.8,27.2,35.12,10.0,17.28,4.35,16.4,5.43,20.66,0.09,124,31,118,39,228,3.68,70,EXERCISE,18.1,53,651,764,16864,702.7,11.71,108,272.4,0,0,16864,0,0.0,100.0,1.35,0,0.63,0.82,1.45,0.43,0.19,1.919,2,0,0,,104,36.9,228,3.18,40.54,,,
958.0,52.63,1.764,92.842,2037,2120.8288093,2886.1259766,1.36,312.5,67.4,42.0,30.9,34.26,9.8,17.72,3.82,16.81,4.97,20.67,0.08,127,27,121,36,229,3.7,71,EXERCISE,18.1,53,651,764,16482,686.8,11.45,108,266.3,0,0,16482,0,0.0,100.0,1.36,0,0.53,0.61,1.14,0.46,0.23,1.968,1,0,0,,101,29.4,228,3.33,37.57,,,
959.0,53.1,1.981,105.186,1826,2542.5150006,3424.8175644,1.35,347.9,79.4,39.9,29.6,41.07,11.7,17.56,4.01,16.59,5.25,20.68,0.09,126,29,119,38,229,3.7,69,EXERCISE,18.1,53,651,764,19704,821.0,13.68,108,318.3,0,0,19704,0,0.0,100.0,1.35,0,0.48,0.65,1.13,0.42,0.23,2.022,1,0,0,,121,20.0,229,4.13,39.37,,,
960.0,50.85,1.774,90.203,2068,2056.6234829,2787.9468122,1.36,314.6,67.4,42.1,31.1,33.22,9.5,17.73,3.8,16.8,5.04,20.68,0.08,127,27,120,36,230,3.72,69,EXERCISE,18.1,53,651,764,15966,665.3,11.09,109,257.9,0,0,15966,0,0.0,100.0,1.36,0,0.55,0.63,1.18,0.47,0.24,1.955,1,0,0,,98,31.4,229,3.23,38.02,,,
961.0,55.56,1.947,108.167,1783,2599.5207601,3450.5374721,1.33,342.7,76.3,40.1,30.2,42.0,12.0,17.6,3.92,16.67,5.13,20.69,0.08,126,28,120,37,230,3.72,68,EXERCISE,18.1,53,651,764,20065,836.0,13.93,109,324.1,0,0,20065,0,0.0,100.0,1.33,0,0.52,0.56,1.08,0.48,0.24,2.034,1,0,0,,124,17.8,229,3.74,38.6,,,
962.0,49.59,1.938,96.099,2026,2303.5036493,3076.6717794,1.34,340.6,76.6,40.2,30.1,37.21,10.6,17.57,3.95,16.63,5.18,20.66,0.1,126,28,119,37,230,3.72,69,EXERCISE,18.1,53,651,764,17810,742.1,12.37,109,287.7,0,0,17810,0,0.0,100.0,1.34,0,0.58,0.63,1.21,0.48,0.24,1.983,1,0,0,,110,26.9,230,3.34,38.92,,,
963.0,55.56,1.972,109.556,2053,2522.3871301,3385.2200445,1.34,349.1,75.1,41.9,31.2,40.75,11.6,17.7,3.81,16.76,5.04,20.67,0.09,127,27,120,36,230,3.72,69,EXERCISE,18.1,53,651,764,19528,813.7,13.56,109,315.5,0,0,19528,0,0.0,100.0,1.34,0,0.53,0.55,1.08,0.49,0.25,2.04,1,0,0,,120,16.7,230,3.72,38.02,,,
965.0,46.15,1.71,78.923,2024,1828.3869389,2443.1537774,1.34,302.8,64.9,41.4,31.0,29.54,8.4,17.71,3.8,16.71,5.09,20.69,0.07,127,27,120,36,231,3.73,67,EXERCISE,18.1,53,651,764,14138,589.1,9.82,110,228.4,0,0,14138,0,0.0,100.0,1.34,0,0.55,0.75,1.3,0.42,0.25,1.897,2,0,0,,87,40.0,231,3.11,38.34,,,
966.0,53.57,1.925,103.125,1767,2504.5157135,3300.9496262,1.32,338.5,75.5,39.7,30.1,40.46,11.6,17.58,3.92,16.65,5.16,20.7,0.07,126,28,119,37,231,3.73,66,EXERCISE,18.1,53,651,764,19294,803.9,13.4,110,311.7,0,0,19294,0,0.0,100.0,1.32,0,0.5,0.62,1.12,0.45,0.24,2.013,1,0,0,,120,21.6,231,3.85,38.79,,,
967.0,58.25,2.035,118.544,2007,2702.3149005,3638.8661213,1.35,361.0,76.8,42.4,31.5,43.66,12.5,17.74,3.77,16.83,5.02,20.68,0.08,127,27,121,36,232,3.75,65,EXERCISE,18.1,53,651,764,20940,872.5,14.54,110,338.3,0,0,20940,0,0.0,100.0,1.35,0,0.53,0.5,1.03,0.51,0.25,2.074,1,0,0,,129,9.9,231,3.84,37.89,,,
968.0,51.72,1.896,98.069,2115,2220.5547709,3011.8207788,1.36,336.8,71.4,42.5,31.4,35.87,10.2,17.76,3.77,16.9,4.91,20.69,0.07,127,27,121,35,232,3.75,60,EXERCISE,18.1,53,651,764,17241,718.4,11.97,110,278.5,0,0,17241,0,0.0,100.0,1.36,0,0.55,0.61,1.16,0.47,0.24,1.992,1,0,0,,106,25.4,232,3.45,37.18,,,
